"COUNTRY","Country","BIRTH","Place of birth","GENDER","Gender","RATE","Rate","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NZL","New Zealand","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,88,,
"NZL","New Zealand","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,42.3,,
"NZL","New Zealand","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,70.8,,
"NZL","New Zealand","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,71.7,,
"NZL","New Zealand","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,71.6,,
"NZL","New Zealand","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,35.6,,
"NZL","New Zealand","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,4.5,,
"NZL","New Zealand","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,4.2,,
"NZL","New Zealand","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,5.3,,
"NZL","New Zealand","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,3.4,,
"NZL","New Zealand","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,74.1,,
"NZL","New Zealand","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,74.9,,
"NZL","New Zealand","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,75.6,,
"NZL","New Zealand","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,36.9,,
"NZL","New Zealand","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,77.2,,
"NZL","New Zealand","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,77.8,,
"NZL","New Zealand","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,78.1,,
"NZL","New Zealand","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,80.8,,
"NZL","New Zealand","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,4.1,,
"NZL","New Zealand","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,3.6,,
"NZL","New Zealand","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,4.4,,
"NZL","New Zealand","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,3.2,,
"NZL","New Zealand","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,80.5,,
"NZL","New Zealand","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,80.7,,
"NZL","New Zealand","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,81.7,,
"NZL","New Zealand","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,83.5,,
"NOR","Norway","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,74.1,,
"NOR","Norway","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,74.1,,
"NOR","Norway","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,70.8,,
"NOR","Norway","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,74.2,,
"NOR","Norway","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,7.5,,
"NOR","Norway","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,7.7,,
"NOR","Norway","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,9,,
"NOR","Norway","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,9,,
"NOR","Norway","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,80.1,,
"NOR","Norway","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,80.3,,
"NOR","Norway","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,77.8,,
"NOR","Norway","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,81.5,,
"NOR","Norway","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,65.1,,
"NOR","Norway","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,65.4,,
"NOR","Norway","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,65.1,,
"NOR","Norway","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,66,,
"NOR","Norway","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,8.3,,
"NOR","Norway","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,7.1,,
"NOR","Norway","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,8.7,,
"NOR","Norway","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,8.9,,
"NOR","Norway","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,71,,
"NOR","Norway","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,70.4,,
"NOR","Norway","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,71.3,,
"NOR","Norway","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,72.4,,
"NOR","Norway","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,69.7,,
"NOR","Norway","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,69.8,,
"NOR","Norway","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,68,,
"NOR","Norway","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,70.2,,
"NOR","Norway","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,7.9,,
"NOR","Norway","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,7.4,,
"NOR","Norway","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,8.9,,
"NOR","Norway","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,8.9,,
"NOR","Norway","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,75.6,,
"NOR","Norway","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,75.4,,
"NOR","Norway","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,74.6,,
"NOR","Norway","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,77,,
"POL","Poland","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,78.7,,
"POL","Poland","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,82.6,,
"POL","Poland","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,86.1,,
"POL","Poland","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,86.7,,
"POL","Poland","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,4.2,,
"POL","Poland","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,5,,
"POL","Poland","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,82.2,,
"POL","Poland","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,87,,
"POL","Poland","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,90.9,,
"POL","Poland","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,90.4,,
"POL","Poland","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,66.4,,
"POL","Poland","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,65.5,,
"POL","Poland","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,65.9,,
"POL","Poland","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,73.8,,
"POL","Poland","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,5.4,,
"POL","Poland","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,6.6,,
"POL","Poland","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,6.3,,
"POL","Poland","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,70.2,,
"POL","Poland","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,70.1,,
"POL","Poland","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,69.2,,
"POL","Poland","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,78.7,,
"POL","Poland","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,73,,
"POL","Poland","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,75,,
"POL","Poland","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,76.4,,
"POL","Poland","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,80.4,,
"POL","Poland","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,4.7,,
"POL","Poland","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,5.7,,
"POL","Poland","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,5.1,,
"POL","Poland","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,76.6,,
"POL","Poland","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,79.5,,
"POL","Poland","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,80.3,,
"POL","Poland","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,84.7,,
"PRT","Portugal","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,79.7,,
"PRT","Portugal","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,81.8,,
"PRT","Portugal","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,78.7,,
"PRT","Portugal","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,82.6,,
"PRT","Portugal","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,6.9,,
"PRT","Portugal","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,6.2,,
"PRT","Portugal","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,8.3,,
"PRT","Portugal","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,3.7,,
"PRT","Portugal","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,85.6,,
"PRT","Portugal","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,87.1,,
"PRT","Portugal","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,85.6,,
"PRT","Portugal","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,85.8,,
"PRT","Portugal","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,71.3,,
"PRT","Portugal","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,71.6,,
"PRT","Portugal","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,69.6,,
"PRT","Portugal","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,72.3,,
"PRT","Portugal","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,10,,
"PRT","Portugal","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,10.5,,
"PRT","Portugal","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,9.7,,
"PRT","Portugal","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,79.2,,
"PRT","Portugal","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,80,,
"PRT","Portugal","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,77.2,,
"PRT","Portugal","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,80.2,,
"PRT","Portugal","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,75.1,,
"PRT","Portugal","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,76.3,,
"PRT","Portugal","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,73.7,,
"PRT","Portugal","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,76.9,,
"PRT","Portugal","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,8.5,,
"PRT","Portugal","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,8.4,,
"PRT","Portugal","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,9,,
"PRT","Portugal","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,7,,
"PRT","Portugal","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,82.1,,
"PRT","Portugal","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,83.3,,
"PRT","Portugal","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,81,,
"PRT","Portugal","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,82.7,,
"SVK","Slovak Republic","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,91.2,,
"SVK","Slovak Republic","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,86.5,,
"SVK","Slovak Republic","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,79.1,,
"SVK","Slovak Republic","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,80.7,,
"SVK","Slovak Republic","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,93.4,,
"SVK","Slovak Republic","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,87.3,,
"SVK","Slovak Republic","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,86.1,,
